,Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Mins,Gls,Ast,G+A,xG,PrgC,PrgP,PrgR,Shots,Shts on Target,TklW,Blocks,Int,Succ Takeons,Recov,Aerial Duels,Pass CmpRate,LongPass CmpRate,KeyPasses,PassPA,FinalThird Passes,CrsPA
4368,2023,Lille,Ligue 1,Simon Ramet,FRA,DF,19.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4369,2023,Lille,Ligue 1,Alexsandro Ribeiro,BRA,DF,22.0,1612,3,0,3,1.8,9.0,90.0,7.0,17,7,18,11.0,25,14.0,113.0,32.0,90.3,68.3,2.0,2.0,77.0,1.0
4370,2023,Lille,Ligue 1,Alan Virginius,FRA,FW,19.0,258,1,0,1,3.1,12.0,10.0,32.0,12,5,2,0.0,2,0.0,9.0,1.0,77.3,50.0,1.0,3.0,6.0,0.0
4371,2023,Lille,Ligue 1,Timothy Weah,USA,"DF,FW",22.0,1748,0,2,2,2.5,69.0,79.0,169.0,30,11,14,17.0,23,20.0,84.0,13.0,82.2,57.0,16.0,25.0,53.0,10.0
4372,2023,Lille,Ligue 1,Yusuf Yazıcı,TUR,MF,25.0,200,1,1,2,0.2,5.0,17.0,18.0,5,2,0,2.0,0,1.0,5.0,0.0,76.0,53.3,8.0,6.0,9.0,1.0
4373,2023,Lille,Ligue 1,Leny Yoro,FRA,DF,16.0,769,0,0,0,0.1,0.0,15.0,1.0,2,0,5,6.0,18,3.0,41.0,12.0,91.0,69.6,1.0,0.0,11.0,0.0
4374,2023,Lille,Ligue 1,Akim Zedadka,ALG,"DF,MF",27.0,354,1,0,1,0.4,6.0,15.0,18.0,3,1,1,3.0,2,3.0,24.0,5.0,83.3,47.6,5.0,7.0,8.0,1.0
4375,2023,Lille,Ligue 1,Edon Zhegrova,KVX,"FW,MF",23.0,1056,3,4,7,3.6,74.0,52.0,194.0,42,14,12,9.0,2,53.0,58.0,0.0,76.8,54.1,30.0,33.0,23.0,8.0
4376,2023,Liverpool,Premier League,Thiago Alcántara,ESP,MF,31.0,1254,0,0,0,0.4,13.0,120.0,24.0,10,1,24,15.0,21,21.0,111.0,14.0,86.2,79.1,17.0,20.0,110.0,1.0
4377,2023,Liverpool,Premier League,Trent Alexander-Arnold,ENG,DF,23.0,2923,2,9,11,2.4,43.0,235.0,139.0,40,8,40,25.0,43,30.0,239.0,20.0,75.1,51.6,71.0,82.0,239.0,28.0
4378,2023,Liverpool,Premier League,Alisson,BRA,GK,29.0,3330,0,1,1,0.0,0.0,3.0,0.0,0,0,0,3.0,0,2.0,71.0,11.0,85.4,58.2,1.0,0.0,16.0,0.0
4379,2023,Liverpool,Premier League,Stefan Bajcetic,ESP,MF,17.0,526,1,0,1,0.8,10.0,24.0,1.0,6,3,6,7.0,9,7.0,40.0,9.0,77.5,62.1,4.0,7.0,17.0,1.0
4380,2023,Liverpool,Premier League,Fabio Carvalho,POR,"MF,FW",19.0,347,2,0,2,1.1,9.0,12.0,26.0,11,4,8,6.0,6,2.0,19.0,4.0,81.8,83.3,1.0,2.0,7.0,0.0
4381,2023,Liverpool,Premier League,Bobby Clark,ENG,MF,17.0,8,0,0,0,0.0,0.0,1.0,2.0,0,0,0,2.0,0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0
4382,2023,Liverpool,Premier League,Luis Díaz,COL,FW,25.0,996,4,2,6,2.5,39.0,49.0,116.0,27,8,11,8.0,6,32.0,50.0,8.0,81.4,92.6,13.0,13.0,25.0,1.0
4383,2023,Liverpool,Premier League,Ben Doak,SCO,FW,16.0,26,0,0,0,0.0,1.0,1.0,4.0,0,0,2,1.0,0,0.0,5.0,0.0,71.4,0.0,0.0,0.0,0.0,0.0
4384,2023,Liverpool,Premier League,Harvey Elliott,ENG,"MF,FW",19.0,1613,1,2,3,2.1,54.0,142.0,129.0,36,12,18,26.0,15,19.0,122.0,4.0,80.2,52.9,26.0,41.0,68.0,6.0
4385,2023,Liverpool,Premier League,Fabinho,BRA,MF,28.0,2671,0,2,2,0.7,15.0,161.0,39.0,18,4,38,38.0,37,7.0,180.0,30.0,88.3,69.4,17.0,17.0,131.0,0.0
4386,2023,Liverpool,Premier League,Roberto Firmino,BRA,"FW,MF",30.0,1213,11,4,15,5.5,16.0,78.0,96.0,39,25,12,16.0,7,13.0,64.0,15.0,78.4,69.2,21.0,19.0,47.0,1.0
4387,2023,Liverpool,Premier League,Cody Gakpo,NED,"FW,MF",23.0,1458,7,2,9,6.2,36.0,50.0,109.0,39,12,15,13.0,4,23.0,57.0,26.0,74.7,55.0,23.0,11.0,33.0,1.0
4388,2023,Liverpool,Premier League,Joe Gomez,ENG,DF,25.0,1466,0,0,0,0.2,15.0,108.0,5.0,6,2,21,17.0,24,4.0,126.0,46.0,85.7,64.5,1.0,4.0,121.0,0.0
4389,2023,Liverpool,Premier League,Jordan Henderson,ENG,MF,32.0,2074,0,2,2,1.4,37.0,189.0,90.0,23,5,23,21.0,21,12.0,163.0,11.0,83.0,63.2,31.0,47.0,158.0,12.0
4390,2023,Liverpool,Premier League,Curtis Jones,ENG,MF,21.0,1035,3,1,4,1.2,31.0,69.0,75.0,15,5,17,12.0,3,11.0,56.0,3.0,90.3,78.1,14.0,14.0,53.0,1.0
4391,2023,Liverpool,Premier League,Diogo Jota,POR,FW,25.0,1131,7,4,11,6.5,34.0,30.0,104.0,35,11,15,5.0,3,14.0,60.0,18.0,75.1,50.0,17.0,8.0,28.0,2.0
4392,2023,Liverpool,Premier League,Naby Keïta,GUI,MF,27.0,293,0,0,0,0.6,5.0,15.0,21.0,10,0,4,1.0,2,3.0,29.0,3.0,76.8,75.0,8.0,2.0,15.0,0.0
4393,2023,Liverpool,Premier League,Caoimhín Kelleher,IRL,GK,23.0,90,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,95.8,80.0,0.0,0.0,1.0,0.0
4394,2023,Liverpool,Premier League,Ibrahima Konaté,FRA,DF,23.0,1552,0,0,0,1.1,7.0,56.0,5.0,11,3,26,12.0,26,10.0,107.0,46.0,87.0,54.1,1.0,2.0,56.0,0.0
4395,2023,Liverpool,Premier League,Joël Matip,CMR,DF,30.0,1092,1,0,1,0.7,28.0,59.0,2.0,5,3,8,8.0,21,4.0,78.0,25.0,86.6,67.1,4.0,7.0,53.0,0.0
4396,2023,Liverpool,Premier League,James Milner,ENG,"MF,DF",36.0,913,0,1,1,0.4,21.0,70.0,78.0,7,1,16,14.0,12,11.0,64.0,13.0,77.4,46.4,13.0,15.0,61.0,5.0
4397,2023,Liverpool,Premier League,Darwin Núñez,URU,FW,23.0,1695,9,3,12,11.6,61.0,29.0,181.0,84,35,5,10.0,3,18.0,44.0,36.0,64.3,70.0,28.0,12.0,11.0,1.0
4398,2023,Liverpool,Premier League,Alex Oxlade-Chamberlain,ENG,"FW,MF",28.0,335,1,0,1,1.2,11.0,14.0,28.0,7,3,4,5.0,1,6.0,20.0,1.0,70.8,57.1,5.0,2.0,8.0,0.0
4399,2023,Liverpool,Premier League,Nathaniel Phillips,ENG,DF,25.0,66,0,0,0,0.0,0.0,9.0,0.0,1,0,1,0.0,2,0.0,14.0,4.0,86.6,64.3,0.0,0.0,7.0,0.0
4400,2023,Liverpool,Premier League,Andrew Robertson,SCO,DF,28.0,2583,0,8,8,1.3,80.0,166.0,194.0,13,2,21,32.0,18,17.0,174.0,22.0,79.6,47.9,52.0,33.0,121.0,14.0
4401,2023,Liverpool,Premier League,Mohamed Salah,EGY,FW,30.0,3290,19,12,31,21.6,120.0,149.0,421.0,121,45,12,21.0,6,51.0,100.0,8.0,76.1,57.6,65.0,80.0,53.0,7.0
4402,2023,Liverpool,Premier League,Kostas Tsimikas,GRE,DF,26.0,771,0,4,4,0.3,23.0,26.0,77.0,7,2,9,8.0,12,4.0,50.0,7.0,76.7,50.5,18.0,7.0,20.0,4.0
4403,2023,Liverpool,Premier League,Virgil van Dijk,NED,DF,31.0,2835,3,1,4,2.6,10.0,127.0,8.0,30,9,14,24.0,31,2.0,168.0,98.0,90.5,70.9,7.0,6.0,156.0,0.0
4404,2023,Lorient,Ligue 1,Laurent Abergel,FRA,MF,29.0,2342,0,1,1,0.5,13.0,143.0,14.0,13,2,52,47.0,34,23.0,193.0,8.0,88.2,69.4,14.0,11.0,144.0,0.0
4405,2023,Lorient,Ligue 1,Adil Aouchiche,FRA,MF,20.0,250,0,0,0,0.5,16.0,23.0,20.0,8,3,2,1.0,4,2.0,14.0,0.0,74.7,40.0,1.0,3.0,15.0,0.0
4406,2023,Lorient,Ligue 1,Quentin Boisgard,FRA,MF,25.0,184,1,0,1,0.4,7.0,11.0,15.0,6,3,2,3.0,4,1.0,9.0,2.0,80.6,33.3,4.0,4.0,9.0,0.0
4407,2023,Lorient,Ligue 1,Igor Carioca,BRA,DF,25.0,456,0,0,0,0.2,8.0,22.0,23.0,4,1,11,7.0,5,6.0,33.0,4.0,81.8,52.2,2.0,5.0,17.0,1.0
4408,2023,Lorient,Ligue 1,Yoann Cathline,FRA,"FW,MF",20.0,1090,1,1,2,1.5,46.0,29.0,106.0,26,9,12,10.0,8,23.0,62.0,2.0,66.8,45.9,6.0,13.0,14.0,6.0
4409,2023,Lorient,Ligue 1,Stéphane Diarra,FRA,"FW,MF",23.0,1066,2,0,2,2.2,40.0,33.0,85.0,20,8,17,13.0,22,24.0,94.0,5.0,73.2,60.0,11.0,12.0,8.0,1.0
4410,2023,Lorient,Ligue 1,Bamba Dieng,SEN,FW,22.0,747,3,0,3,4.9,4.0,7.0,48.0,21,7,10,6.0,2,9.0,18.0,9.0,75.2,60.0,5.0,0.0,5.0,0.0
4411,2023,Lorient,Ligue 1,Siriné Doucouré,MLI,"FW,MF",20.0,136,0,1,1,0.7,5.0,5.0,20.0,7,1,2,0.0,1,7.0,5.0,5.0,63.0,0.0,5.0,3.0,1.0,0.0
4412,2023,Lorient,Ligue 1,Romain Faivre,FRA,"MF,FW",24.0,1246,5,3,8,2.7,77.0,67.0,66.0,25,14,8,11.0,1,48.0,62.0,0.0,83.2,59.5,17.0,22.0,33.0,2.0
4413,2023,Lorient,Ligue 1,Adrian Grbić,AUT,"MF,FW",25.0,25,0,0,0,0.2,1.0,0.0,2.0,3,0,0,3.0,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
4414,2023,Lorient,Ligue 1,Bonke Innocent,NGA,MF,26.0,1182,0,1,1,0.1,3.0,31.0,0.0,4,0,17,22.0,26,6.0,77.0,9.0,89.3,72.1,5.0,1.0,30.0,0.0
4415,2023,Lorient,Ligue 1,Eli Junior Kroupi,FRA,"FW,MF",16.0,8,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
4416,2023,Lorient,Ligue 1,Gedeon Kalulu,COD,DF,24.0,2438,0,4,4,0.6,58.0,106.0,82.0,10,2,34,32.0,28,21.0,165.0,28.0,80.1,50.3,23.0,17.0,82.0,5.0
4417,2023,Lorient,Ligue 1,Ayman Kari,FRA,"MF,DF",17.0,96,0,0,0,0.5,5.0,7.0,3.0,4,0,0,4.0,3,4.0,12.0,1.0,90.5,100.0,1.0,2.0,2.0,0.0
4418,2023,Lorient,Ligue 1,Ibrahima Koné,MLI,FW,23.0,1577,7,1,8,5.6,15.0,27.0,109.0,28,13,13,13.0,4,14.0,44.0,55.0,66.9,42.9,15.0,3.0,17.0,0.0
4419,2023,Lorient,Ligue 1,Julien Laporte,FRA,DF,28.0,1654,0,0,0,0.3,4.0,41.0,0.0,6,2,16,33.0,18,1.0,61.0,31.0,85.2,61.5,1.0,1.0,52.0,0.0
4420,2023,Lorient,Ligue 1,Armand Lauriente,FRA,FW,23.0,266,1,0,1,1.8,14.0,14.0,21.0,14,5,7,5.0,4,14.0,20.0,1.0,76.8,45.5,9.0,5.0,6.0,0.0
4421,2023,Lorient,Ligue 1,Théo Le Bris,FRA,"MF,DF",19.0,1452,2,2,4,1.1,51.0,47.0,103.0,10,4,19,21.0,18,15.0,78.0,10.0,80.4,41.7,14.0,11.0,26.0,2.0
4422,2023,Lorient,Ligue 1,Enzo Le Fée,FRA,MF,22.0,3028,5,6,11,3.5,96.0,218.0,105.0,45,18,64,50.0,34,68.0,240.0,11.0,80.6,59.9,67.0,37.0,170.0,5.0
4423,2023,Lorient,Ligue 1,Vincent Le Goff,FRA,DF,32.0,3330,0,0,0,1.2,69.0,178.0,84.0,17,6,32,29.0,41,12.0,205.0,30.0,83.3,49.2,14.0,28.0,135.0,9.0
4424,2023,Lorient,Ligue 1,Jean-Victor Makengo,FRA,MF,24.0,1064,0,0,0,0.1,23.0,42.0,30.0,5,2,8,8.0,10,21.0,79.0,4.0,88.0,67.9,8.0,3.0,33.0,0.0
4425,2023,Lorient,Ligue 1,Vito Mannone,ITA,GK,34.0,1608,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,16.0,3.0,76.2,41.8,0.0,0.0,2.0,0.0
4426,2023,Lorient,Ligue 1,Chrislain Matsima,FRA,"DF,MF",20.0,227,0,0,0,0.1,0.0,1.0,0.0,1,0,0,3.0,2,0.0,9.0,3.0,85.0,50.0,0.0,0.0,3.0,0.0
4427,2023,Lorient,Ligue 1,Bamo Meïté,CIV,DF,20.0,1503,1,0,1,0.7,10.0,32.0,1.0,3,1,8,33.0,16,8.0,76.0,30.0,89.5,49.4,1.0,1.0,25.0,0.0
4428,2023,Lorient,Ligue 1,Terem Moffi,NGA,FW,23.0,1386,12,0,12,7.3,29.0,20.0,61.0,33,18,5,11.0,3,20.0,35.0,13.0,74.0,60.0,9.0,5.0,14.0,0.0
4429,2023,Lorient,Ligue 1,Yvon Mvogo,SUI,GK,28.0,1812,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,2,1.0,13.0,5.0,74.9,47.4,0.0,0.0,5.0,0.0
4430,2023,Lorient,Ligue 1,Dango Ouattara,BFA,"FW,MF",20.0,1548,6,5,11,5.2,64.0,39.0,151.0,52,17,26,24.0,19,28.0,90.0,37.0,60.1,38.2,23.0,23.0,20.0,2.0
4431,2023,Lorient,Ligue 1,Julien Ponceau,FRA,MF,21.0,1655,1,4,5,1.8,53.0,101.0,103.0,14,4,19,27.0,14,10.0,105.0,8.0,82.3,71.2,26.0,12.0,75.0,1.0
4432,2023,Lorient,Ligue 1,Montassar Talbi,TUN,DF,24.0,3420,1,2,3,0.7,13.0,61.0,0.0,9,6,25,55.0,40,7.0,164.0,90.0,89.0,51.8,5.0,2.0,40.0,1.0
4433,2023,Lorient,Ligue 1,Darlin Yongwa,CMR,DF,21.0,781,1,1,2,0.7,29.0,24.0,70.0,9,3,11,13.0,5,13.0,40.0,3.0,79.8,37.5,9.0,16.0,11.0,3.0
4434,2023,Lyon,Ligue 1,Houssem Aouar,ALG,MF,24.0,526,1,1,2,1.4,12.0,37.0,36.0,14,6,5,12.0,8,10.0,35.0,6.0,80.8,66.7,6.0,4.0,37.0,0.0
4435,2023,Lyon,Ligue 1,Mohamed El Arouch,FRA,MF,18.0,2,0,0,0,0.0,1.0,1.0,0.0,0,0,1,0.0,0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0
4436,2023,Lyon,Ligue 1,Bradley Barcola,FRA,"FW,MF",19.0,1440,5,8,13,3.4,51.0,39.0,156.0,27,13,16,29.0,19,40.0,60.0,16.0,69.5,47.1,25.0,20.0,21.0,4.0
4437,2023,Lyon,Ligue 1,Jérôme Boateng,GER,DF,33.0,428,0,0,0,0.0,0.0,6.0,0.0,0,0,0,8.0,6,0.0,18.0,7.0,80.3,53.8,1.0,2.0,7.0,0.0
4438,2023,Lyon,Ligue 1,Maxence Caqueret,FRA,MF,22.0,2767,4,7,11,2.6,46.0,183.0,114.0,26,13,54,45.0,39,41.0,215.0,16.0,82.9,59.3,60.0,29.0,196.0,8.0
4439,2023,Lyon,Ligue 1,Rayan Cherki,FRA,"MF,FW",18.0,1872,4,6,10,4.9,133.0,144.0,260.0,61,21,8,6.0,5,79.0,94.0,2.0,77.1,57.9,66.0,60.0,71.0,4.0
4440,2023,Lyon,Ligue 1,Damien Da Silva,FRA,DF,34.0,338,0,0,0,0.1,2.0,18.0,1.0,2,0,7,4.0,5,1.0,13.0,12.0,85.4,71.4,0.0,2.0,14.0,0.0
4441,2023,Lyon,Ligue 1,Moussa Dembélé,FRA,"FW,MF",26.0,877,3,0,3,3.8,10.0,23.0,66.0,28,13,4,5.0,2,4.0,22.0,29.0,72.3,50.0,4.0,11.0,8.0,0.0
4442,2023,Lyon,Ligue 1,Sinaly Diomande,CIV,DF,21.0,1957,0,0,0,0.8,10.0,108.0,8.0,10,2,24,26.0,49,10.0,109.0,56.0,85.6,62.7,3.0,3.0,96.0,1.0
4443,2023,Lyon,Ligue 1,Romain Faivre,FRA,MF,24.0,300,0,1,1,0.2,14.0,24.0,16.0,5,2,3,3.0,0,3.0,16.0,2.0,85.3,55.6,6.0,3.0,17.0,1.0
4444,2023,Lyon,Ligue 1,Malo Gusto,FRA,DF,19.0,1595,0,1,1,0.4,66.0,82.0,147.0,7,3,26,22.0,28,20.0,139.0,8.0,81.5,59.7,24.0,40.0,85.0,29.0
